Date,Hong Kong 8:30,Hong Kong 14:00,London 09:00,New York 9:30
2012-01-04,110.0,110.0,110.0,110.0
2012-01-03,110.0,110.0,110.0,110.0
2011-12-30,110.0,110.0,110.0,110.0
2011-12-29,110.0,110.0,110.0,110.0
2011-12-28,110.0,110.0,110.0,110.0
2011-12-27,,,,110.0
2011-12-23,110.0,110.0,110.0,110.0
2011-12-22,110.0,110.0,110.0,110.0
2011-12-21,110.0,110.0,110.0,110.0
2011-12-20,110.0,110.0,110.0,110.0
2011-12-19,110.0,110.0,110.0,110.0
2011-12-16,110.0,110.0,110.0,110.0
2011-12-15,110.0,110.0,110.0,110.0
2011-12-14,110.0,110.0,110.0,110.0
2011-12-13,110.0,110.0,110.0,110.0
2011-12-12,110.0,110.0,110.0,110.0
2011-12-09,110.0,110.0,110.0,110.0
2011-12-08,110.0,110.0,110.0,110.0
2011-12-07,120.0,120.0,110.0,110.0
2011-12-06,120.0,120.0,120.0,120.0
2011-12-05,120.0,120.0,120.0,120.0
2011-12-02,120.0,120.0,120.0,120.0
2011-12-01,120.0,120.0,120.0,120.0
2011-11-30,120.0,120.0,120.0,120.0
2011-11-29,120.0,120.0,120.0,120.0
2011-11-28,125.0,125.0,125.0,120.0
2011-11-25,125.0,125.0,125.0,125.0
2011-11-24,125.0,125.0,125.0,125.0
2011-11-23,125.0,125.0,125.0,125.0
2011-11-22,130.0,130.0,125.0,125.0
2011-11-21,130.0,130.0,130.0,130.0
2011-11-18,130.0,130.0,130.0,130.0
2011-11-17,130.0,130.0,130.0,130.0
2011-11-16,130.0,130.0,130.0,130.0
2011-11-15,130.0,130.0,130.0,130.0
2011-11-14,130.0,130.0,130.0,130.0
2011-11-11,130.0,130.0,130.0,130.0
2011-11-10,130.0,130.0,130.0,130.0
2011-11-09,130.0,130.0,130.0,130.0
2011-11-08,130.0,130.0,130.0,130.0
2011-11-07,130.0,130.0,130.0,130.0
2011-11-04,130.0,130.0,130.0,130.0
2011-11-03,130.0,130.0,130.0,130.0
2011-11-02,130.0,130.0,130.0,130.0
2011-11-01,130.0,130.0,130.0,130.0
2011-10-31,130.0,130.0,130.0,130.0
2011-10-28,130.0,130.0,130.0,130.0
2011-10-27,140.0,140.0,130.0,130.0
2011-10-26,140.0,140.0,140.0,140.0
2011-10-25,140.0,140.0,140.0,140.0
2011-10-24,140.0,140.0,140.0,140.0
2011-10-21,140.0,140.0,140.0,140.0
2011-10-20,150.0,150.0,150.0,140.0
2011-10-19,150.0,150.0,150.0,150.0
2011-10-18,150.0,150.0,150.0,150.0
2011-10-17,150.0,150.0,150.0,150.0
2011-10-14,150.0,150.0,150.0,150.0
2011-10-13,150.0,150.0,150.0,150.0
2011-10-12,150.0,150.0,150.0,150.0
2011-10-11,155.0,155.0,155.0,150.0
2011-10-10,155.0,155.0,155.0,155.0
2011-10-07,155.0,155.0,155.0,155.0
2011-10-06,155.0,155.0,155.0,155.0
2011-10-05,,,155.0,155.0
2011-10-04,160.0,160.0,155.0,155.0
2011-10-03,160.0,160.0,160.0,160.0
2011-09-30,160.0,160.0,160.0,160.0
2011-09-29,,160.0,160.0,160.0
2011-09-28,165.0,165.0,165.0,160.0
2011-09-27,165.0,165.0,165.0,165.0
2011-09-26,165.0,165.0,165.0,165.0
2011-09-23,165.0,165.0,165.0,165.0
2011-09-22,165.0,165.0,165.0,165.0
2011-09-21,165.0,165.0,165.0,165.0
2011-09-20,170.0,170.0,170.0,165.0
2011-09-19,170.0,170.0,170.0,170.0
2011-09-16,170.0,170.0,170.0,170.0
2011-09-15,170.0,170.0,170.0,170.0
2011-09-14,170.0,170.0,170.0,170.0
2011-09-13,,,170.0,170.0
2011-09-12,170.0,170.0,170.0,170.0
2011-09-09,170.0,170.0,170.0,170.0
2011-09-08,170.0,170.0,170.0,170.0
2011-09-07,170.0,170.0,170.0,170.0
2011-09-06,170.0,170.0,170.0,170.0
2011-09-05,170.0,170.0,170.0,170.0
2011-09-02,170.0,170.0,170.0,170.0
2011-09-01,175.0,175.0,170.0,170.0
2011-08-31,175.0,175.0,175.0,175.0
2011-08-30,175.0,175.0,175.0,175.0
2011-08-29,175.0,175.0,175.0,175.0
2011-08-26,175.0,175.0,175.0,175.0
2011-08-25,175.0,175.0,175.0,175.0
2011-08-24,175.0,175.0,175.0,175.0
2011-08-23,175.0,175.0,175.0,175.0
2011-08-22,175.0,175.0,175.0,175.0
2011-08-19,175.0,175.0,175.0,175.0
2011-08-18,175.0,175.0,175.0,175.0
2011-08-17,175.0,175.0,175.0,175.0
2011-08-16,175.0,175.0,175.0,175.0
2011-08-15,175.0,175.0,175.0,175.0
2011-08-12,175.0,175.0,175.0,175.0
2011-08-11,175.0,175.0,175.0,175.0
2011-08-10,175.0,175.0,175.0,175.0
2011-08-09,175.0,175.0,175.0,175.0
2011-08-08,175.0,175.0,175.0,175.0
2011-08-05,175.0,175.0,175.0,175.0
2011-08-04,180.0,180.0,175.0,175.0
2011-08-03,180.0,180.0,180.0,180.0
2011-08-02,180.0,180.0,180.0,180.0
2011-08-01,180.0,180.0,180.0,180.0
2011-07-29,180.0,180.0,180.0,180.0
2011-07-28,180.0,180.0,180.0,180.0
2011-07-27,180.0,180.0,180.0,180.0
2011-07-26,180.0,180.0,180.0,180.0
2011-07-25,180.0,180.0,180.0,180.0
2011-07-22,180.0,180.0,180.0,180.0
2011-07-21,180.0,180.0,180.0,180.0
2011-07-20,180.0,180.0,180.0,180.0
2011-07-19,180.0,180.0,180.0,180.0
2011-07-18,180.0,180.0,180.0,180.0
2011-07-15,180.0,180.0,180.0,180.0
2011-07-14,180.0,180.0,180.0,180.0
2011-07-13,180.0,180.0,180.0,180.0
2011-07-12,180.0,180.0,180.0,180.0
2011-07-11,180.0,180.0,180.0,180.0
2011-07-08,180.0,180.0,180.0,180.0
2011-07-07,180.0,180.0,180.0,180.0
2011-07-06,180.0,180.0,180.0,180.0
2011-07-05,180.0,180.0,180.0,180.0
2011-07-04,180.0,180.0,180.0,180.0
2011-07-01,,,180.0,180.0
2011-06-30,180.0,180.0,180.0,180.0
2011-06-29,180.0,180.0,180.0,180.0
2011-06-28,180.0,180.0,180.0,180.0
2011-06-27,180.0,180.0,180.0,180.0
2011-06-24,180.0,180.0,180.0,180.0
2011-06-23,180.0,180.0,180.0,180.0
2011-06-22,180.0,180.0,180.0,180.0
2011-06-21,180.0,180.0,180.0,180.0
2011-06-20,180.0,180.0,180.0,180.0
2011-06-17,180.0,180.0,180.0,180.0
2011-06-16,180.0,180.0,180.0,180.0
2011-06-15,180.0,180.0,180.0,180.0
2011-06-14,180.0,180.0,180.0,180.0
2011-06-13,180.0,180.0,180.0,180.0
2011-06-10,180.0,180.0,180.0,180.0
2011-06-09,180.0,180.0,180.0,180.0
2011-06-08,180.0,180.0,180.0,180.0
2011-06-07,180.0,180.0,180.0,180.0
2011-06-06,,,180.0,180.0
2011-06-03,180.0,180.0,180.0,180.0
2011-06-02,180.0,180.0,180.0,180.0
2011-06-01,180.0,180.0,180.0,180.0
2011-05-31,180.0,180.0,180.0,180.0
2011-05-30,180.0,180.0,180.0,
2011-05-27,180.0,180.0,180.0,180.0
2011-05-26,180.0,180.0,180.0,180.0
2011-05-25,180.0,180.0,180.0,180.0
2011-05-24,180.0,180.0,180.0,180.0
2011-05-23,180.0,180.0,180.0,180.0
2011-05-20,180.0,180.0,180.0,180.0
2011-05-19,180.0,180.0,180.0,180.0
2011-05-18,180.0,180.0,180.0,180.0
2011-05-17,180.0,180.0,180.0,180.0
2011-05-16,180.0,180.0,180.0,180.0
2011-05-13,180.0,180.0,180.0,180.0
2011-05-12,180.0,180.0,180.0,180.0
2011-05-11,180.0,180.0,180.0,180.0
2011-05-10,,,180.0,180.0
2011-05-09,180.0,180.0,180.0,180.0
2011-05-06,180.0,180.0,180.0,180.0
2011-05-05,180.0,180.0,180.0,180.0
2011-05-04,180.0,180.0,180.0,180.0
2011-05-03,180.0,180.0,180.0,180.0
2011-05-02,,,,180.0
2011-04-29,180.0,180.0,180.0,180.0
2011-04-28,180.0,180.0,180.0,180.0
2011-04-27,180.0,180.0,180.0,180.0
2011-04-26,180.0,180.0,180.0,180.0
2011-04-25,,,,180.0
2011-04-21,180.0,180.0,180.0,180.0
2011-04-20,180.0,180.0,180.0,180.0
2011-04-19,180.0,180.0,180.0,180.0
2011-04-18,180.0,180.0,180.0,180.0
2011-04-15,180.0,180.0,180.0,180.0
2011-04-14,180.0,180.0,180.0,180.0
2011-04-13,180.0,180.0,180.0,180.0
2011-04-12,180.0,180.0,180.0,180.0
2011-04-11,180.0,180.0,180.0,180.0
2011-04-08,180.0,180.0,180.0,180.0
2011-04-07,180.0,180.0,180.0,180.0
2011-04-06,180.0,180.0,180.0,180.0
2011-04-05,,,180.0,180.0
2011-04-04,180.0,180.0,180.0,180.0
2011-04-01,180.0,180.0,180.0,180.0
2011-03-31,180.0,180.0,180.0,180.0
2011-03-30,180.0,180.0,180.0,180.0
2011-03-29,180.0,180.0,180.0,180.0
2011-03-28,180.0,180.0,180.0,180.0
2011-03-25,180.0,180.0,180.0,180.0
2011-03-24,180.0,180.0,180.0,180.0
2011-03-23,180.0,180.0,180.0,180.0
2011-03-22,180.0,180.0,180.0,180.0
2011-03-21,180.0,180.0,180.0,180.0
2011-03-18,180.0,180.0,180.0,180.0
2011-03-17,180.0,180.0,180.0,180.0
2011-03-16,180.0,180.0,180.0,180.0
2011-03-15,180.0,180.0,180.0,180.0
2011-03-14,180.0,180.0,180.0,180.0
2011-03-11,180.0,180.0,180.0,180.0
2011-03-10,180.0,180.0,180.0,180.0
2011-03-09,180.0,180.0,180.0,180.0
2011-03-08,180.0,180.0,180.0,180.0
2011-03-07,180.0,180.0,180.0,180.0
2011-03-04,180.0,180.0,180.0,180.0
2011-03-03,180.0,180.0,180.0,180.0
2011-03-02,180.0,180.0,180.0,180.0
2011-03-01,180.0,180.0,180.0,180.0
2011-02-28,180.0,180.0,180.0,180.0
2011-02-25,180.0,180.0,180.0,180.0
2011-02-24,180.0,180.0,180.0,180.0
2011-02-23,180.0,180.0,180.0,180.0
2011-02-22,180.0,180.0,180.0,180.0
2011-02-21,180.0,180.0,180.0,180.0
2011-02-18,180.0,180.0,180.0,180.0
2011-02-17,180.0,180.0,180.0,180.0
2011-02-16,180.0,180.0,180.0,180.0
2011-02-15,180.0,180.0,180.0,180.0
2011-02-14,180.0,180.0,180.0,180.0
2011-02-11,180.0,180.0,180.0,180.0
2011-02-10,180.0,180.0,180.0,180.0
2011-02-09,180.0,180.0,180.0,180.0
2011-02-08,180.0,180.0,180.0,180.0
2011-02-07,180.0,180.0,180.0,180.0
2011-02-04,,,180.0,180.0
2011-02-03,,,180.0,180.0
2011-02-02,180.0,180.0,180.0,180.0
2011-02-01,180.0,180.0,180.0,180.0
2011-01-31,180.0,180.0,180.0,180.0
2011-01-28,180.0,180.0,180.0,180.0
2011-01-27,180.0,180.0,180.0,180.0
2011-01-26,180.0,180.0,180.0,180.0
2011-01-25,180.0,180.0,180.0,180.0
2011-01-24,180.0,180.0,180.0,180.0
2011-01-21,180.0,180.0,180.0,180.0
2011-01-20,180.0,180.0,180.0,180.0
2011-01-19,180.0,180.0,180.0,180.0
2011-01-18,180.0,180.0,180.0,180.0
2011-01-17,180.0,180.0,180.0,180.0
2011-01-14,180.0,180.0,180.0,180.0
2011-01-13,180.0,180.0,180.0,180.0
2011-01-12,180.0,180.0,180.0,180.0
2011-01-11,180.0,180.0,180.0,180.0
2011-01-10,180.0,180.0,180.0,180.0
2011-01-07,180.0,180.0,180.0,180.0
2011-01-06,180.0,180.0,180.0,180.0
2011-01-05,180.0,180.0,180.0,180.0
2011-01-04,180.0,180.0,180.0,180.0
2010-12-31,180.0,180.0,180.0,180.0
2010-12-30,180.0,180.0,180.0,180.0
2010-12-29,180.0,180.0,180.0,180.0
2010-12-28,180.0,180.0,180.0,180.0
2010-12-24,180.0,180.0,180.0,180.0
2010-12-23,180.0,180.0,180.0,180.0
2010-12-22,180.0,180.0,180.0,180.0
2010-12-21,180.0,180.0,180.0,180.0
2010-12-20,180.0,180.0,180.0,180.0
2010-12-17,180.0,180.0,180.0,180.0
2010-12-16,180.0,180.0,180.0,180.0
2010-12-15,180.0,180.0,180.0,180.0
2010-12-14,180.0,180.0,180.0,180.0
2010-12-13,180.0,180.0,180.0,180.0
2010-12-10,180.0,180.0,180.0,180.0
2010-12-09,180.0,180.0,180.0,180.0
2010-12-08,180.0,180.0,180.0,180.0
2010-12-07,180.0,180.0,180.0,180.0
2010-12-06,180.0,180.0,180.0,180.0
2010-12-03,180.0,180.0,180.0,180.0
2010-12-02,175.0,175.0,175.0,180.0
2010-12-01,175.0,175.0,175.0,175.0
2010-11-30,175.0,175.0,175.0,175.0
2010-11-29,175.0,175.0,175.0,175.0
2010-11-26,175.0,175.0,175.0,175.0
2010-11-25,175.0,175.0,175.0,175.0
2010-11-24,175.0,175.0,175.0,175.0
2010-11-23,175.0,175.0,175.0,175.0
2010-11-22,175.0,175.0,175.0,175.0
2010-11-19,175.0,175.0,175.0,175.0
2010-11-18,175.0,175.0,175.0,175.0
2010-11-17,175.0,175.0,175.0,175.0
2010-11-16,175.0,175.0,175.0,175.0
2010-11-15,175.0,175.0,175.0,175.0
2010-11-12,175.0,175.0,175.0,175.0
2010-11-11,175.0,175.0,175.0,175.0
2010-11-10,175.0,175.0,175.0,175.0
2010-11-09,175.0,175.0,175.0,175.0
2010-11-08,175.0,175.0,175.0,175.0
2010-11-05,175.0,175.0,175.0,175.0
2010-11-04,175.0,175.0,175.0,175.0
2010-11-03,175.0,175.0,175.0,175.0
2010-11-02,175.0,175.0,175.0,175.0
2010-11-01,175.0,175.0,175.0,175.0
2010-10-29,175.0,175.0,175.0,175.0
2010-10-28,175.0,175.0,175.0,175.0
2010-10-27,175.0,175.0,175.0,175.0
2010-10-26,175.0,175.0,175.0,175.0
2010-10-25,175.0,175.0,175.0,175.0
2010-10-22,175.0,175.0,175.0,175.0
2010-10-21,175.0,175.0,175.0,175.0
2010-10-20,175.0,175.0,175.0,175.0
2010-10-19,175.0,175.0,175.0,175.0
2010-10-18,180.0,180.0,180.0,175.0
2010-10-15,180.0,180.0,180.0,180.0
2010-10-14,180.0,180.0,180.0,180.0
2010-10-13,180.0,180.0,180.0,180.0
2010-10-12,180.0,180.0,180.0,180.0
2010-10-11,180.0,180.0,180.0,180.0
2010-10-08,180.0,180.0,180.0,180.0
2010-10-07,180.0,180.0,180.0,180.0
2010-10-06,180.0,180.0,180.0,180.0
2010-10-05,180.0,180.0,180.0,180.0
2010-10-04,180.0,180.0,180.0,180.0
2010-10-01,,,180.0,180.0
2010-09-30,180.0,180.0,180.0,180.0
2010-09-29,180.0,180.0,180.0,180.0
2010-09-28,180.0,180.0,180.0,180.0
2010-09-27,185.0,185.0,185.0,180.0
2010-09-24,185.0,185.0,185.0,185.0
2010-09-23,,185.0,185.0,185.0
2010-09-22,185.0,185.0,185.0,185.0
2010-09-21,190.0,190.0,190.0,185.0
2010-09-20,190.0,190.0,190.0,190.0
2010-09-17,190.0,190.0,190.0,190.0
2010-09-16,190.0,190.0,190.0,190.0
2010-09-15,190.0,190.0,190.0,190.0
2010-09-14,190.0,190.0,190.0,190.0
2010-09-13,190.0,190.0,190.0,190.0
2010-09-10,190.0,190.0,190.0,190.0
2010-09-09,190.0,190.0,190.0,190.0
2010-09-08,195.0,195.0,195.0,190.0
2010-09-07,195.0,195.0,195.0,195.0
2010-09-06,195.0,195.0,195.0,195.0
2010-09-03,195.0,195.0,195.0,195.0
2010-09-02,195.0,195.0,195.0,195.0
2010-09-01,195.0,195.0,195.0,195.0
2010-08-31,195.0,195.0,195.0,195.0
2010-08-30,195.0,195.0,195.0,195.0
2010-08-27,195.0,195.0,195.0,195.0
2010-08-26,195.0,195.0,195.0,195.0
2010-08-25,195.0,195.0,195.0,195.0
2010-08-24,195.0,195.0,195.0,195.0
2010-08-23,195.0,195.0,195.0,195.0
2010-08-20,195.0,195.0,195.0,195.0
2010-08-19,195.0,195.0,195.0,195.0
2010-08-18,195.0,195.0,195.0,195.0
2010-08-17,195.0,195.0,195.0,195.0
2010-08-16,200.0,200.0,200.0,195.0
2010-08-13,200.0,200.0,200.0,200.0
2010-08-12,200.0,200.0,200.0,200.0
2010-08-11,200.0,200.0,200.0,200.0
2010-08-10,200.0,200.0,200.0,200.0
2010-08-09,200.0,200.0,200.0,200.0
2010-08-06,200.0,200.0,200.0,200.0
2010-08-05,200.0,200.0,200.0,200.0
2010-08-04,200.0,200.0,200.0,200.0
2010-08-03,200.0,200.0,200.0,200.0
2010-08-02,200.0,200.0,200.0,200.0
2010-07-30,200.0,200.0,200.0,200.0
2010-07-29,200.0,200.0,200.0,200.0
2010-07-28,205.0,205.0,205.0,200.0
2010-07-27,205.0,205.0,205.0,205.0
2010-07-26,205.0,205.0,205.0,205.0
2010-07-23,205.0,205.0,205.0,205.0
2010-07-22,205.0,205.0,205.0,205.0
2010-07-21,205.0,205.0,205.0,205.0
2010-07-20,205.0,205.0,205.0,205.0
2010-07-19,210.0,210.0,205.0,205.0
2010-07-16,210.0,210.0,210.0,210.0
2010-07-15,210.0,210.0,210.0,210.0
2010-07-14,210.0,210.0,210.0,210.0
2010-07-13,210.0,210.0,210.0,210.0
2010-07-12,210.0,210.0,210.0,210.0
2010-07-09,210.0,210.0,210.0,210.0
2010-07-08,215.0,215.0,215.0,210.0
2010-07-07,220.0,220.0,220.0,215.0
2010-07-06,220.0,220.0,220.0,220.0
2010-07-05,225.0,225.0,220.0,220.0
2010-07-02,230.0,230.0,225.0,225.0
2010-07-01,,,230.0,230.0
2010-06-30,235.0,235.0,235.0,235.0
2010-06-29,235.0,235.0,235.0,235.0
2010-06-28,240.0,240.0,240.0,235.0
2010-06-25,240.0,240.0,240.0,240.0
2010-06-24,240.0,240.0,240.0,240.0
2010-06-23,240.0,240.0,240.0,240.0
2010-06-22,240.0,240.0,240.0,240.0
2010-06-21,240.0,240.0,240.0,240.0
2010-06-18,240.0,240.0,240.0,240.0
2010-06-17,240.0,240.0,240.0,240.0
2010-06-16,,,240.0,240.0
2010-06-15,240.0,240.0,240.0,240.0
2010-06-14,240.0,240.0,240.0,240.0
2010-06-11,240.0,240.0,240.0,240.0
2010-06-10,240.0,240.0,240.0,240.0
2010-06-09,240.0,240.0,240.0,240.0
2010-06-08,245.0,245.0,245.0,240.0
2010-06-07,245.0,245.0,245.0,245.0
2010-06-04,245.0,245.0,245.0,245.0
2010-06-03,245.0,245.0,245.0,245.0
2010-06-02,245.0,245.0,245.0,245.0
2010-06-01,245.0,245.0,245.0,245.0
2010-05-31,245.0,245.0,245.0,
2010-05-28,245.0,245.0,245.0,245.0
2010-05-27,245.0,245.0,245.0,245.0
2010-05-26,245.0,245.0,245.0,245.0
2010-05-25,245.0,245.0,245.0,245.0
2010-05-24,245.0,245.0,245.0,245.0
2010-05-21,,,245.0,245.0
2010-05-20,245.0,245.0,245.0,245.0
2010-05-19,245.0,245.0,245.0,245.0
2010-05-18,245.0,245.0,245.0,245.0
2010-05-17,245.0,245.0,245.0,245.0
2010-05-14,245.0,245.0,245.0,245.0
2010-05-13,245.0,245.0,245.0,245.0
2010-05-12,245.0,245.0,245.0,245.0
2010-05-11,245.0,245.0,245.0,245.0
2010-05-10,240.0,240.0,240.0,245.0
2010-05-07,240.0,240.0,240.0,240.0
2010-05-06,240.0,240.0,240.0,240.0
2010-05-05,240.0,240.0,240.0,240.0
2010-05-04,240.0,240.0,240.0,240.0
2010-05-03,240.0,240.0,240.0,240.0
2010-04-30,240.0,240.0,240.0,240.0
2010-04-29,235.0,235.0,235.0,240.0
2010-04-28,230.0,230.0,230.0,235.0
2010-04-27,230.0,230.0,230.0,230.0
2010-04-26,220.0,220.0,220.0,230.0
2010-04-23,220.0,220.0,220.0,220.0
2010-04-22,220.0,220.0,220.0,220.0
2010-04-21,215.0,215.0,215.0,220.0
2010-04-20,215.0,215.0,215.0,215.0
2010-04-19,215.0,215.0,215.0,215.0
2010-04-16,205.0,205.0,205.0,215.0
2010-04-15,200.0,200.0,200.0,205.0
2010-04-14,195.0,195.0,195.0,200.0
2010-04-13,195.0,195.0,195.0,195.0
2010-04-12,190.0,190.0,195.0,195.0
2010-04-09,190.0,190.0,190.0,190.0
2010-04-08,190.0,190.0,190.0,190.0
2010-04-07,190.0,190.0,190.0,190.0
2010-04-06,,,190.0,190.0
2010-04-05,,,,190.0
2010-04-01,190.0,190.0,190.0,190.0
2010-03-31,190.0,190.0,190.0,190.0
2010-03-30,190.0,190.0,190.0,190.0
2010-03-29,190.0,190.0,190.0,190.0
2010-03-26,190.0,190.0,190.0,190.0
2010-03-25,190.0,190.0,190.0,190.0
2010-03-24,190.0,190.0,190.0,190.0
2010-03-23,190.0,190.0,190.0,190.0
2010-03-22,190.0,190.0,190.0,190.0
2010-03-19,190.0,190.0,190.0,190.0
2010-03-18,190.0,190.0,190.0,190.0
2010-03-17,190.0,190.0,190.0,190.0
2010-03-16,190.0,190.0,190.0,190.0
2010-03-15,190.0,190.0,190.0,190.0
2010-03-12,190.0,190.0,190.0,190.0
2010-03-11,190.0,190.0,190.0,190.0
2010-03-10,190.0,190.0,190.0,190.0
2010-03-09,190.0,190.0,190.0,190.0
2010-03-08,190.0,190.0,190.0,190.0
2010-03-05,190.0,190.0,190.0,190.0
2010-03-04,190.0,190.0,190.0,190.0
2010-03-03,190.0,190.0,190.0,190.0
2010-03-02,190.0,190.0,190.0,190.0
2010-03-01,190.0,190.0,190.0,190.0
2010-02-26,190.0,190.0,190.0,190.0
2010-02-25,190.0,190.0,190.0,190.0
2010-02-24,190.0,190.0,190.0,190.0
2010-02-23,190.0,190.0,190.0,190.0
2010-02-22,185.0,185.0,185.0,190.0
2010-02-19,185.0,185.0,185.0,185.0
2010-02-18,185.0,185.0,185.0,185.0
2010-02-17,185.0,185.0,185.0,185.0
2010-02-16,,,185.0,185.0
2010-02-15,,,185.0,185.0
2010-02-12,185.0,185.0,185.0,185.0
2010-02-11,185.0,185.0,185.0,185.0
2010-02-10,180.0,180.0,180.0,185.0
2010-02-09,180.0,180.0,180.0,180.0
2010-02-08,180.0,180.0,180.0,180.0
2010-02-05,180.0,180.0,180.0,180.0
2010-02-04,180.0,180.0,180.0,180.0
2010-02-03,175.0,175.0,175.0,180.0
2010-02-02,175.0,175.0,175.0,175.0
2010-02-01,175.0,175.0,175.0,175.0
2010-01-29,175.0,175.0,175.0,175.0
2010-01-28,175.0,175.0,175.0,175.0
2010-01-27,175.0,175.0,175.0,175.0
2010-01-26,175.0,175.0,175.0,175.0
2010-01-25,175.0,175.0,175.0,175.0
2010-01-22,175.0,175.0,175.0,175.0
2010-01-21,175.0,175.0,175.0,175.0
2010-01-20,175.0,175.0,175.0,175.0
2010-01-19,170.0,170.0,170.0,175.0
2010-01-18,170.0,170.0,170.0,170.0
2010-01-15,170.0,170.0,170.0,170.0
2010-01-14,170.0,170.0,170.0,170.0
2010-01-13,170.0,170.0,170.0,170.0
2010-01-12,170.0,170.0,170.0,170.0
2010-01-11,160.0,160.0,160.0,170.0
2010-01-08,160.0,160.0,160.0,160.0
2010-01-07,160.0,160.0,160.0,160.0
2010-01-06,160.0,160.0,160.0,160.0
2010-01-05,160.0,160.0,160.0,160.0
2010-01-04,160.0,160.0,160.0,160.0
2009-12-31,160.0,160.0,160.0,160.0
2009-12-30,160.0,160.0,160.0,160.0
2009-12-29,160.0,160.0,160.0,160.0
2009-12-28,160.0,160.0,160.0,160.0
2009-12-24,160.0,160.0,160.0,160.0
2009-12-23,160.0,160.0,160.0,160.0
2009-12-22,160.0,160.0,160.0,160.0
2009-12-21,160.0,160.0,160.0,160.0
2009-12-18,160.0,160.0,160.0,160.0
2009-12-17,160.0,160.0,160.0,160.0
2009-12-16,160.0,160.0,160.0,160.0
2009-12-15,160.0,160.0,160.0,160.0
2009-12-14,160.0,160.0,160.0,160.0
2009-12-11,160.0,160.0,160.0,160.0
2009-12-10,160.0,160.0,160.0,160.0
2009-12-09,160.0,160.0,160.0,160.0
2009-12-08,160.0,160.0,160.0,160.0
2009-12-07,160.0,160.0,160.0,160.0
2009-12-04,160.0,160.0,160.0,160.0
2009-12-03,160.0,160.0,160.0,160.0
2009-12-02,160.0,160.0,160.0,160.0
2009-12-01,160.0,160.0,160.0,160.0
2009-11-30,160.0,160.0,160.0,160.0
2009-11-27,160.0,160.0,160.0,160.0
2009-11-26,160.0,160.0,160.0,160.0
2009-11-25,160.0,160.0,160.0,160.0
2009-11-24,130.0,130.0,140.0,160.0
2009-11-23,115.0,115.0,115.0,130.0
2009-11-20,95.0,95.0,95.0,115.0
2009-11-19,95.0,95.0,95.0,95.0
2009-11-18,95.0,95.0,95.0,95.0
2009-11-17,90.0,90.0,90.0,95.0
2009-11-16,90.0,90.0,90.0,90.0
2009-11-13,90.0,90.0,90.0,90.0
2009-11-12,90.0,90.0,90.0,90.0
2009-11-11,90.0,90.0,90.0,90.0
2009-11-10,90.0,90.0,90.0,90.0
2009-11-09,90.0,90.0,90.0,90.0
2009-11-06,90.0,90.0,90.0,90.0
2009-11-05,90.0,90.0,90.0,90.0
2009-11-04,90.0,90.0,90.0,90.0
2009-11-03,90.0,90.0,90.0,90.0
2009-11-02,90.0,90.0,90.0,90.0
2009-10-30,90.0,90.0,90.0,90.0
2009-10-29,90.0,90.0,90.0,90.0
2009-10-28,90.0,90.0,90.0,90.0
2009-10-27,90.0,90.0,90.0,90.0
2009-10-26,,,90.0,90.0
2009-10-23,90.0,90.0,90.0,90.0
2009-10-22,90.0,90.0,90.0,90.0
2009-10-21,90.0,90.0,90.0,90.0
2009-10-20,90.0,90.0,90.0,90.0
2009-10-19,90.0,90.0,90.0,90.0
2009-10-16,90.0,90.0,90.0,90.0
2009-10-15,90.0,90.0,90.0,90.0
2009-10-14,90.0,90.0,90.0,90.0
2009-10-13,90.0,90.0,90.0,90.0
2009-10-12,90.0,90.0,90.0,90.0
2009-10-09,90.0,90.0,90.0,90.0
2009-10-08,90.0,90.0,90.0,90.0
2009-10-07,90.0,90.0,90.0,90.0
2009-10-06,90.0,90.0,90.0,90.0
2009-10-05,90.0,90.0,90.0,90.0
2009-10-02,90.0,90.0,90.0,90.0
2009-10-01,,,90.0,90.0
2009-09-30,90.0,90.0,90.0,90.0
2009-09-29,90.0,90.0,90.0,90.0
2009-09-28,90.0,90.0,90.0,90.0
2009-09-25,90.0,90.0,90.0,90.0
2009-09-24,90.0,90.0,90.0,90.0
2009-09-23,90.0,90.0,90.0,90.0
2009-09-22,90.0,90.0,90.0,90.0
2009-09-21,90.0,90.0,90.0,90.0
2009-09-18,90.0,90.0,90.0,90.0
2009-09-17,90.0,90.0,90.0,90.0
2009-09-16,90.0,90.0,90.0,90.0
2009-09-15,90.0,90.0,90.0,90.0
2009-09-14,90.0,90.0,90.0,90.0
2009-09-11,90.0,90.0,90.0,90.0
2009-09-10,90.0,90.0,90.0,90.0
2009-09-09,90.0,90.0,90.0,90.0
2009-09-08,90.0,90.0,90.0,90.0
2009-09-07,90.0,90.0,90.0,90.0
2009-09-04,90.0,90.0,90.0,90.0
2009-09-03,90.0,90.0,90.0,90.0
2009-09-02,90.0,90.0,90.0,90.0
2009-09-01,90.0,90.0,90.0,90.0
2009-08-31,90.0,90.0,90.0,90.0
2009-08-28,90.0,90.0,90.0,90.0
2009-08-27,90.0,90.0,90.0,90.0
2009-08-26,90.0,90.0,90.0,90.0
2009-08-25,90.0,90.0,90.0,90.0
2009-08-24,90.0,90.0,90.0,90.0
2009-08-21,90.0,90.0,90.0,90.0
2009-08-20,90.0,90.0,90.0,90.0
2009-08-19,90.0,90.0,90.0,90.0
